Feature ID	Taxon	Confidence
277853d5d3802ae1e98aaa02a3fb056b	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Xanthobacteraceae	0.9999632978056321
fbc5489cb1872cf1bca05749eeeb6cca	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Sphingomonas	0.9960000491776555
057493388aad033f7bea8b5345daa32c	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Corynebacteriales; f__Mycobacteriaceae; g__Mycobacterium	0.9999124838027508
96c31672b28a64fe0f71a2804a03cf2c	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Oxalobacteraceae; g__Massilia	0.9991759757736965
d291bc6fad19faede2bffebefd64321f	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Rhizobiaceae	0.9864036511986218
95aeb5e29d2c6441f1dc4978875c8408	d__Bacteria; p__Firmicutes; c__Bacilli; o__Staphylococcales; f__Staphylococcaceae; g__Staphylococcus	0.9907887930587296
7409fbba5cce0cf4385d9581c876f208	d__Bacteria; p__Deinococcota; c__Deinococci; o__Thermales; f__Thermaceae; g__Meiothermus; s__uncultured_Deinococci	0.8945024552199944
e117be44b57305bf0c00b3c939785a93	d__Bacteria; p__Firmicutes; c__Bacilli; o__Paenibacillales; f__Paenibacillaceae; g__Paenibacillus	0.9998578434447198
5617501c36ce9cb244be71a7fa053efa	d__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae	0.9803327183266322
8374b5018b9ebf44d45918c13d4990eb	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__Mitochondria; g__Mitochondria; s__Trichoderma_gamsii	0.9786730673470553
e65acd9961aca0242f6a9b9e9f23a133	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Gammaproteobacteria_Incertae_Sedis; f__Unknown_Family; g__Acidibacter	0.9676447906831748
fbe33ee7a502b038dc5a09fcdff3b3bb	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Corynebacteriales; f__Mycobacteriaceae; g__Mycobacterium	0.9999290186951858
1cdb1057d1c5e7f0fb50ca9a8cc35510	d__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae; g__Bacillus	0.9316624747838662
42cc62bd4aed58d9795571ee45b7fa8d	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Xanthobacteraceae	0.9999632868063734
cf6ab24511055d79b567cbf7d02d2676	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Reyranellales; f__Reyranellaceae; g__Reyranella	0.9999960620143752
09300d62afcb19f910214d86fdb2d648	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Sphingobacteriales; f__Sphingobacteriaceae; g__Mucilaginibacter	0.9974206379895078
af784d2c36d9351deec4710e9006cbf2	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Beijerinckiaceae; g__Bosea	0.9993433274428429
