id,(Intercept),Study_GroupTerrestrial_Soil
eb39aacbdcf5f47a3e38b342c01e9a71,-9.112461217059124e-5,-0.34269576143662284
558df51d119f453bc8de55ccf7e81ebe,-9.112461217051212e-5,1.378973798824429
e068f91b1088061d1bdbfe2d9b2dc297,-9.112461217098687e-5,2.781130058029461
f6bc9fe7446146c9e7aca03e1a865f63,-9.112461217051212e-5,-0.6272214518733059
35d6a8b73b484f7439209ddb931a1ec1,-9.112461217082861e-5,2.5081869263757475
cdda6de9a96e17aebf1ef5e2ac23f19b,0.7789438454708262,-2.9818433168728964
759ecbd26e606ae0d733de8b805ae7a2,-9.112461217059124e-5,0.7136148676839733
f9a49b97bf02e6f2c3b5ce96ed33fda4,-9.112461217059124e-5,0.35707000429640656
0996cb11216fbbf8de3ecaa0f8a41783,-9.112461217051212e-5,-0.6284373769787626
4674e10f7f9fc5cf2a245c68903d31f0,-9.11246121706308e-5,-0.2708164575809353
fc49053e667485a26381f86c3d152823,-9.112461217043299e-5,2.1823712819476753
6a6f6693ed9380dede1186ef890caa1b,-9.112461217059124e-5,0.6850716978327087
cf42aa9293b4b779ba2336a6d85446db,3.4909846948814347,-5.693884166283504
3ef9d2a960d0065b8aedc199533366fe,-9.112461217114512e-5,3.364574740169283
6929034fec182635f41cb365c27bb7b6,-9.11246121707495e-5,2.1509709449470864
0376a193d1c6a228b7abce75a94b4425,-9.112461217051212e-5,-0.019404786882019298
31d32f056c9820fa334622b7fcc090fd,-9.112461217098687e-5,2.3745555493091097
09830f5253ab68aa0671cc9322442b3e,-9.112461217098687e-5,3.826436475914465
e83b711cba9f9176f333471cd277a065,-9.112461217055168e-5,-0.09919407283162274
987f0a76eb314fb0fba317c7be9be3fa,-9.112461217059124e-5,0.5495995547692107
86028d7886dc6abf30b4c659e1ef5a11,-9.11246121707495e-5,0.9659596449946632
2a5033c3a22095b2fb6392b3fc3a33e1,-9.112461217082861e-5,1.9678103330398389
edc1ff93ae4019284653a47523a23bee,1.2969238509752783,-3.499823322377349
da0e9f3de138e678debba30c31b139e2,-9.112461217051212e-5,1.2260284583090106
ee2c74b7217cf85729619fcc7944a485,-9.112461217051212e-5,1.2663887779196976
afb1ffa539940c9c470f6c4c319fb872,-9.112461217051212e-5,0.4433770149109786
20c062404763f72307aac639ec3b4f10,0.6108314547520669,-2.813730926154137
3681ddc1d4b846ebbec2f3da97568ca4,-9.112461217067037e-5,0.32547857225649235
fb0730e1b85087cbc533c08f129b769b,-9.112461217082861e-5,2.4495987483792026
06af3ab367dfc87c22e1fbadbadbe0e2,-9.112461217051212e-5,0.5353128352400014
279ecacad41b48a00646b6b5cd498411,-9.112461217090775e-5,2.10705536977829
38943b7cd686229fffebf2e9dfa80f82,-9.112461217059124e-5,1.4713200088377918
c8e1fe34ecd7974d1b9fc2463c874575,-9.112461217055168e-5,-0.19606398905077915
742052df65f0a821f3be891400a7ea82,-9.112461217059124e-5,0.6729251506993803
2a50094bdd81264a0efb9160568d156a,0.8525212592521374,-3.055420730654207
91b04841866583aaba9ba690d04a24c3,-9.112461217051212e-5,0.1835022107210582
1db6c6b85fab4348b50d2a8295aab847,0.6984444482821816,-2.901343919684251
caa3ac1491e7a04d1500e5c58ee4a365,-9.112461217059124e-5,-0.13446360667146662
d5b3a8d7b9374040dfd4c6e40a70dc30,-9.112461217059124e-5,1.2812387708759814
7546495c8b8e791d6ff109281c212ea0,-9.112461217098687e-5,2.8137483702741206
77284a8c25bb829476ab8d95a17539d3,-9.112461217047256e-5,-0.7184194615866393
9c3a74caf3eb6bfa1dacb4a3e47a8a4b,-9.112461217059124e-5,0.9264435055510396
db72b4fa878d05d316238e035c3e7ed5,-9.112461217059124e-5,0.255537871542574
1996319ff351887e2cfb903c235de67e,-9.112461217051212e-5,-0.36521494383253117
d7eb003d5e1de847fcb9a9c024ddeb59,3.351892208337149,-5.554791679739218
057493388aad033f7bea8b5345daa32c,2.6261419592894977,-4.829041430691568
aed04576b8538d9824dc34e07a82274a,-9.112461217035387e-5,0.8727113764411834
f9a1d8d9074904a19b0deb07eda9d8b7,-9.112461217043299e-5,0.34524051466643346
16b9236fdd1b3bc5041347f26584013f,-9.112461217059124e-5,1.2150514024303645
dcd2fd4bb65b3002e8dc8aeb71f741be,-9.112461217082861e-5,3.0447721549406874
7f4e58f9d4cc35070eb48df6195f095a,-9.112461217035387e-5,0.01451540053496192
1bb7f97aa9adc7adea78436328f8801b,-9.112461217051212e-5,0.8733363936410417
7b9b5d519c10c822d5a4bf4b431cd733,0.7449573444455778,-2.947856815847648
1a8cd58fcce4fe49842887826b842c07,-9.112461217067037e-5,0.9660830055699288
3ee1040b89b867aa4bb8a53fb7be4b1a,0.41595832262974963,-2.6188577940318196
8de54b7247c28989f894b2555ddb2a86,-9.112461217051212e-5,0.5113109903699735
f2fb159be5313d2ef8d1776838952dca,1.50522790931235,-3.70812738071442
3bbd28f4b66484f73de0049ca2eb03eb,-9.112461217051212e-5,-0.7204405573115851
e6bfd600d71c1ce6911df5fa30bcf7f3,-9.11246121707495e-5,1.8241090957377408
23036726ceb9fafc46c73c60eaa5e374,-9.112461217059124e-5,-0.1664237413803047
6949194cb63d69858d2fc19aa25bc0e9,0.6332721970349885,-2.8361716684370584
54282308af22e8ca55ba353256f98fa0,-9.112461217043299e-5,0.7921616860127294
6e46894507b8c4b28faccd20bc27fe34,-9.112461217055168e-5,-0.026489294079940162
a517057848fa8446be171d5873355d7d,-9.112461217082861e-5,2.2403087073880266
125beb66abc202ce6f32de736a04d405,1.5698085415543341,-3.7727080129564046
4d0876150921fb01f333cb8998e5ac23,0.9300395279365036,-3.132938999338574
e8e7e6d2bedc9056a22206f2173be99c,-9.112461217059124e-5,1.0886278353628946
4af6268d709f4be04fbf8696c38f1a77,-9.11246121707495e-5,0.9678639193349863
b5cd6f0960113efed5519c0718aad716,-9.112461217059124e-5,0.8758903269162079
0a80a76863e108a13efa06fddb725184,-9.112461217051212e-5,1.2214548827572091
7d6213ee76340670efbd63393312c1b4,-9.112461217067037e-5,1.744034769019259
cb941967a7b91ea1bc3f2e203dae8a45,-9.11246121707495e-5,1.0163030164328757
b9be4c52adadecaabce43c8fae297a92,0.7015982915456712,-2.904497762947741
fd35b08221e7ab1efda2b417488a73f0,-9.112461217035387e-5,2.742653789623566
dd2a73489ea77ffdebd12d51f2912391,-9.112461217043299e-5,0.44312664964295223
0fb1d8a22e0c1d1f96f510200d8d2a5f,-9.112461217051212e-5,0.7036155729070557
